source,target,weight
5zhanu5f,g8o7o92t,0.18947432621547117
8ajltyrj,wxqwwwjn,0.28075151829378964
8ajltyrj,j3q4k5ol,0.2727565548804518
8ajltyrj,tysyq6o4,0.24903583430270526
8ajltyrj,vc4gw5ko,0.2320659621838104
8ajltyrj,vtrfqozl,0.22128566589916224
nzz1ao0n,o1bj3rwc,1.0000000000000002
nzz1ao0n,l4y1jr35,0.32244326767914794
nzz1ao0n,pqz753vr,0.2615975725459784
nzz1ao0n,bs2qil18,0.2379187706652329
nzz1ao0n,echy5ks8,0.20496597745477405
ki5fefr6,mbfpyyy7,0.3358657455389844
ki5fefr6,lpjhi5ma,0.2691785878655298
ki5fefr6,3nt1avxo,0.22847144239833217
ki5fefr6,6i7irxbf,0.2055503669282528
ki5fefr6,lw840lw2,0.20023079356393367
i1x9bx9g,jmvwk2im,0.3589893554783855
i1x9bx9g,9bhqyogh,0.3405130457203407
i1x9bx9g,c4azjf8p,0.33847621385569626
i1x9bx9g,yfibs3eh,0.3363927403184843
i1x9bx9g,0zeppske,0.31091205726978494
jjx8nt8w,8d7gjpdx,0.38671921553144595
jjx8nt8w,2gl8792x,0.2019330204755384
jjx8nt8w,gb749uj6,0.17801562886100034
2e60zla6,w3jmi043,0.39942461401495255
2e60zla6,wh708hes,0.2813080257349258
2e60zla6,q5j3vcfm,0.2712440823730964
2e60zla6,xhdki8jn,0.26071216408937425
2e60zla6,dgal73zf,0.2493865756888655
6ifeibdq,h07a3s6d,0.4537260821616474
6ifeibdq,w1qtj76m,0.4244133752480238
6ifeibdq,v7z62tld,0.408461446744506
6ifeibdq,z0wf1wli,0.37403882271523486
6ifeibdq,wl8avnc7,0.3718864254390274
uvwsblvq,0trra374,0.4186860282424417
uvwsblvq,12ienbdx,0.41561931266904945
uvwsblvq,ik8icy08,0.40231864025684133
uvwsblvq,k4x6ip0y,0.3771148456289782
uvwsblvq,y9lxxar7,0.36991426812436035
f0rwltoy,0s14sbqk,0.3276444112541083
f0rwltoy,0lj0rqff,0.3222346453049273
f0rwltoy,5yo4rfml,0.3151811523424167
f0rwltoy,tyc1rz9w,0.30733861799247825
f0rwltoy,grilber1,0.3039205311775551
wic0imxg,mp5r82g4,0.38140008405414
wic0imxg,sg7awjp2,0.37350931648854685
wic0imxg,4q5ualhx,0.3432768396313224
wic0imxg,dgkmqenv,0.3412518573352984
wic0imxg,0fegsm1v,0.3349349567317203
6hwvcmf0,k7v17c04,0.43040940267398353
6hwvcmf0,ohs8z91m,0.3433085337851475
6hwvcmf0,qhgdw0tx,0.3012998976154385
6hwvcmf0,grev6m4q,0.2958648216209479
6hwvcmf0,1ay2rxap,0.29345846618690996
jejjvs64,m35yhvj0,0.2734981936560836
jejjvs64,sg7awjp2,0.2598339254790483
jejjvs64,mp5r82g4,0.24982477791936222
jejjvs64,vk8o6xt7,0.24453202797227397
jejjvs64,77vpoc2l,0.2401572199524486
uon5yjha,6k13ragg,0.513859650225674
uon5yjha,z6cridqh,0.4232259215204395
uon5yjha,r2i1fogq,0.4059094681922922
uon5yjha,goo993eg,0.4022434081003514
uon5yjha,2tpy5jva,0.3689493672778523
mj47wgw7,y2uhnlpd,0.26120689339995146
mj47wgw7,54izmd3s,0.24853861337026814
mj47wgw7,z6ufx206,0.24285757594818164
mj47wgw7,kupzuq2t,0.2389001315259784
mj47wgw7,cjlg3kaf,0.23645148587553186
i39kxzcv,izfhiur5,0.431221020651463
i39kxzcv,1lwkc2qm,0.40219198118886657
i39kxzcv,soxuzh7f,0.38200326531698325
i39kxzcv,pwmi765q,0.3657215612925301
i39kxzcv,glq726i5,0.34403414710329605
kj6u0b4v,9stfu89o,0.2676642959797324
kj6u0b4v,0ux66xsj,0.25147146961622197
kj6u0b4v,3g7yulkk,0.23894470529831605
kj6u0b4v,7f5xoram,0.2345828409872585
kj6u0b4v,35zkk9ue,0.22716948027200146
6r8797b6,om50o7pd,0.6667251986854765
6r8797b6,6lwmr9fq,0.6292447698463276
6r8797b6,eftwcysg,0.623665723247361
6r8797b6,j4iwq2ld,0.6171365318249337
6r8797b6,sthdzp3c,0.5777947557805443
wl35dhws,k7jjqqbt,0.7159190874830477
wl35dhws,3unap1o9,0.4234170631549439
wl35dhws,1gatsh2h,0.3334192398753394
h61bzq8e,cd83w9o6,0.35397808795487057
h61bzq8e,1rfmdgxu,0.34501446854600715
h61bzq8e,pv4sjsbp,0.32955550662196065
h61bzq8e,wu5k4u5l,0.3167068610462306
h61bzq8e,19dxy56e,0.26470485606502797
tkswaaef,vvucoiqd,0.23880929821226543
tkswaaef,9hse06cd,0.1966792045312311
tkswaaef,5hpdv1y7,0.18103875450311752
tkswaaef,ee4o9ahy,0.17155777627663474
tkswaaef,55clm47u,0.15375428296381782
7j7648xj,ef29ychr,0.35405205721900407
7j7648xj,salhgyfk,0.3506482697079868
7j7648xj,c5kmn9ov,0.34512264697545725
7j7648xj,vrcul1t5,0.33549986514710944
7j7648xj,gisu1mxx,0.320856702803371
3krcfpb1,9i4frb6k,0.3730444835984723
3krcfpb1,51byypaq,0.34134105354236977
3krcfpb1,yb6if23t,0.27000882833331574
3krcfpb1,9ituqb3g,0.2669213776407782
3krcfpb1,avriske3,0.2619603785862293
qv1exwqq,hn69l5mq,0.3105252561893093
qv1exwqq,ktypx6dh,0.21288537501108534
qv1exwqq,2nz9s0qn,0.17715798010376957
qv1exwqq,juljt69q,0.16802053117419813
qv1exwqq,tomczzd1,0.16382536451842716
xmx0hko0,oczevu6c,0.2304891726932592
xmx0hko0,lz3xaoaj,0.19883364888330096
xmx0hko0,v9jdjtp5,0.19555099262832176
xmx0hko0,qed2laxb,0.18855338803705468
xmx0hko0,9vcbi8sl,0.18484051126130335
mwyewkkl,yh64a1fk,0.22999045818284236
mwyewkkl,jn99g9s5,0.22758510742516327
mwyewkkl,60daj9aa,0.22494633939905997
mwyewkkl,sw2ufavv,0.19500823797961075
mwyewkkl,z29b30sd,0.18991427068251185
gbcy8el9,aloagowg,0.40437820184303935
gbcy8el9,kdymzbv2,0.367962432574299
gbcy8el9,47pao2jd,0.22220092620187848
gbcy8el9,m90xour0,0.20998136488495675
gbcy8el9,sdlhh79b,0.20458221999263165
y83hrny6,twox681w,0.5215933739938184
y83hrny6,55ebve2k,0.4331082795147333
y83hrny6,b4dsr0im,0.41871054354757
y83hrny6,z8xysp8n,0.39365739839931163
y83hrny6,z1h788sc,0.38645301848351626
zk8v568f,k661vy2a,0.3066931444046945
zk8v568f,bj386yk0,0.2880885687067717
zk8v568f,p119i282,0.21947593736059626
zk8v568f,hbb4mivi,0.1917391114439378
zk8v568f,uhajy64p,0.18088957000629574
2pn0yrw2,x9dyx0g9,0.3731805588832946
2pn0yrw2,ugjv1lst,0.3610782755111421
2pn0yrw2,yxoujfs1,0.36085043269513506
2pn0yrw2,n3lh1v3k,0.28665546369333644
2pn0yrw2,4r2rvkpi,0.28352203772600826
8vnbh7yi,i29eugba,0.2508816252355421
8vnbh7yi,mgn5x4f5,0.24744416738452976
8vnbh7yi,g6jyqiep,0.24137436604095988
8vnbh7yi,ikuh1vh0,0.2279786365145782
8vnbh7yi,dr74kfsv,0.1917097268938965
k6rx8bm8,tofch4j7,0.3442512414383364
k6rx8bm8,vessmdue,0.22028613455516874
k6rx8bm8,qkwo747o,0.20020926445762707
k6rx8bm8,zyoa7k5y,0.1897924197236704
k6rx8bm8,xhnqywqb,0.18369888029238696
g77flvye,hgp3csuv,0.68083053741062
g77flvye,1kgy2qb9,0.5138680372223006
g77flvye,v3lvbvpd,0.34871021906825017
g77flvye,bmlyk34s,0.2945884728807557
g77flvye,ljunfx93,0.25991835347918807
zcoral33,syoq7pjy,0.4535715884098089
zcoral33,wzz5t3sv,0.34429640184039934
zcoral33,jerctbyl,0.30660176165518044
zcoral33,c4azjf8p,0.2656813620263534
zcoral33,hjcjjloc,0.25036214894199527
w8az8cq0,kira7mz6,0.21841783260895373
w8az8cq0,1wonybdv,0.18827875224429955
w8az8cq0,5aig2eb9,0.17836301999716198
w8az8cq0,zrfnb1g8,0.17144850148601276
w8az8cq0,a3nb8i4n,0.15770000195123365
zcua2nch,lleti89n,0.44141744001054134
zcua2nch,qdk2xqg7,0.40705630136845067
zcua2nch,92fosk3c,0.3837471393910775
zcua2nch,f0iu6sje,0.3641237905731634
zcua2nch,vpparaes,0.355866067582381
by4lnkaf,viewwkkq,0.1980823547031466
by4lnkaf,zlkrdq5g,0.15651531698876778
by4lnkaf,2sqlqh5z,0.15524818368259627
by4lnkaf,zu0ubwfq,0.15114131237426942
gwswztv2,qb42qgp4,0.30658112985349384
gwswztv2,d0ujg65n,0.2606201320003623
gwswztv2,p4hx8675,0.22500090550118912
gwswztv2,i4q0ljb0,0.19670489053051216
gwswztv2,owgs9n9z,0.1570414118825821
3yjchf3l,0jsp2t4y,0.22979664004586586
3yjchf3l,cujqoog1,0.22488333753096026
3yjchf3l,tbqoghdl,0.2103212293485403
3yjchf3l,p8r3ytao,0.17649094341028804
3yjchf3l,u5ktm9m2,0.16801698286922143
i87c8eke,0nmwbpns,0.41102922102186557
i87c8eke,uwbekm5o,0.37100056559354966
i87c8eke,q2ivrcya,0.36455163289885495
i87c8eke,k23engcx,0.348369764312595
i87c8eke,fe92lzdt,0.34109539282860935
endj1wjv,p2bdzs7b,1.0000000000000002
endj1wjv,e7ntocgf,0.3002289908992789
endj1wjv,6veeygzp,0.2999703464722207
endj1wjv,67uhz1jv,0.2725084016825505
endj1wjv,lp4pev8d,0.2721379895243453
ni1dodbm,3ei0svta,0.48375496810422813
ni1dodbm,l2en8vpt,0.4499870286425579
ni1dodbm,aktfbriw,0.42813660197422493
ni1dodbm,szuqvcfg,0.3814199578330829
ni1dodbm,usaxa66c,0.3688173610334083
ep3jcgxe,nkv0c48p,0.6192816446077727
ep3jcgxe,2mz1uepp,0.5458124636415045
ep3jcgxe,tq8mlc7w,0.5337775919640599
ep3jcgxe,f8vbflx6,0.502811073979353
ep3jcgxe,uvxd14q3,0.46975400241942944
3yhffc4c,uxghqdei,0.537452002917092
3yhffc4c,emsavvl8,0.38229161585542487
3yhffc4c,0lmui4rq,0.32331337639950947
3yhffc4c,9arkpij8,0.31200157266087214
3yhffc4c,g5kznaha,0.29977664147193755
bmyw1s8f,xv3wnipa,0.365735218952484
bmyw1s8f,8ydh6jev,0.2898942613480637
bmyw1s8f,qmdjw918,0.28743826353120794
bmyw1s8f,1ejzqzma,0.2867982832788659
bmyw1s8f,vi99chxs,0.2854485233733119
r7w6mzaj,dkeo6nkw,0.195125853191786
r7w6mzaj,bbaf7xwn,0.18140073108115007
r7w6mzaj,zwkzsljp,0.17490425438455784
r7w6mzaj,epzhv03k,0.15970250350749737
r7w6mzaj,okyzeo22,0.15163034872074702
rp0rvg89,yojc19ly,0.5057127316860615
rp0rvg89,gm5kn9xs,0.4274237349922858
rp0rvg89,abrcd9hq,0.39051635703351495
rp0rvg89,8cgqs4g0,0.3788965636865816
rp0rvg89,814l8cq0,0.37717440049009415
c7y3fl3i,laxp33c3,0.45134498084643915
c7y3fl3i,2jlz4c58,0.3542658407051875
c7y3fl3i,e3awqqw3,0.3333293286340437
c7y3fl3i,wdi66k53,0.32410651059220236
c7y3fl3i,3va5rvq5,0.3173258751562064
bkp1s0x4,h6ijic0g,0.35169894483316183
bkp1s0x4,1euzvbbn,0.32516912632168227
bkp1s0x4,k0vda7fy,0.25972031235130577
bkp1s0x4,lig5nlck,0.2519219422265143
bkp1s0x4,uwchiawn,0.24897690636529723
eaergjhc,8m30s997,0.6351911795100642
eaergjhc,fy1lqk00,0.2615077480208634
eaergjhc,cvqgtpbw,0.26138967778081396
eaergjhc,yrun1ra3,0.26135164904021685
eaergjhc,on70zzn0,0.2457979506971096
s7fu798m,8670s4st,0.24734785087659522
s7fu798m,wdapi86u,0.24280512635078358
s7fu798m,5ybt4p0u,0.22595021374721166
s7fu798m,b1nn4pp1,0.22534177978761863
s7fu798m,k0mfnepq,0.22444229986503608
3xt9mpow,z7bs8bnq,0.2632004880809026
3xt9mpow,8ru35w88,0.21811887053996865
3xt9mpow,yw2rn54u,0.20908451166560127
3xt9mpow,pvo7hs1x,0.20545811168997327
3xt9mpow,lk7e2pni,0.20330092975813233
emsavvl8,izekvgqh,0.39048626455278324
emsavvl8,3yhffc4c,0.38229161585542487
emsavvl8,uxghqdei,0.34678443076833576
emsavvl8,l3rq75yj,0.33767050569327517
emsavvl8,0lmui4rq,0.32782826801453513
onczafxe,jlayarqt,0.3850815793129573
onczafxe,leifaqda,0.3266519064424992
onczafxe,pnwtekqj,0.286058530828729
onczafxe,mvu97jsu,0.2572908783985577
onczafxe,ily5h5pe,0.257089374956956
vfqrtrue,p17oomzn,0.394303930294056
vfqrtrue,5rm1za8z,0.36286140094327013
vfqrtrue,g26pi13c,0.31808093125224085
vfqrtrue,lz0ff16u,0.31164477695448684
vfqrtrue,vok1dni9,0.30407448091017697
0jn3kzbo,qtn3ukf4,0.3877598967835998
0jn3kzbo,3p0v6u1q,0.3171204609896041
0jn3kzbo,uwbekm5o,0.309270642310639
0jn3kzbo,qnbgywgy,0.2849297519671292
0jn3kzbo,q2ivrcya,0.27494526448131057
gjmi190b,7tg62meg,0.7061612406162504
gjmi190b,w9szhxgo,0.6202878352762203
gjmi190b,j23qrvrp,0.5668358433589794
gjmi190b,n085kn7z,0.5482136130516982
gjmi190b,67rycbiy,0.5453592806605476
xjfqris8,53o03y19,0.24470789551811453
xjfqris8,6dpmmz4z,0.2055541751148764
xjfqris8,ee4o9ahy,0.18176128074253015
xjfqris8,b5y4t0m8,0.1699899331952175
xjfqris8,8lxzy3pp,0.16975003411018336
9jvy10dr,sqos28f3,0.5774697809964577
9jvy10dr,jp2mqy6c,0.36865384492743325
9jvy10dr,jb4ww3lm,0.32003797970259074
9jvy10dr,a0amp5tv,0.29673194136353803
9jvy10dr,pudw26fl,0.29612192024307504
ybh8yk8n,n2yvl3wj,0.5112020790710778
ybh8yk8n,pc99ta0v,0.340205648898955
ybh8yk8n,snizjno4,0.2876916561349445
ybh8yk8n,w02kn9y3,0.2447320847615874
ybh8yk8n,qxayox8d,0.2439423012558182
bjz5d6mv,40c4o4fk,0.36376972801576746
bjz5d6mv,qsn7mwxv,0.30456361381746144
bjz5d6mv,0mciznu2,0.23122181460792218
bjz5d6mv,hjrcvbfp,0.21484769510170026
bjz5d6mv,tuyzhhwx,0.20115412230989657
ef29ychr,c5kmn9ov,0.618417011684393
ef29ychr,qabupjgk,0.5540230244795884
ef29ychr,skk4c3a5,0.48976359002266545
ef29ychr,0mzoti1m,0.4376187078054928
ef29ychr,ytjm488j,0.4094854950947207
5go8mo4m,eioez25e,1.0
5go8mo4m,4aj8a54f,0.36605015859772627
5go8mo4m,8ngri1x0,0.3385001895271629
5go8mo4m,ontzpc3v,0.317959528645156
5go8mo4m,fyy0odgh,0.23703068385123363
3t1fzb03,uaonz8yr,0.48544645213921467
3t1fzb03,acw12lny,0.34018639319255217
3t1fzb03,7bp0ujqn,0.32765112829522214
3t1fzb03,yjbcvf3o,0.2985738545317379
3t1fzb03,fluf124b,0.2537612516407608
syoq7pjy,zcoral33,0.4535715884098089
syoq7pjy,jerctbyl,0.4367048647337336
syoq7pjy,v3uo38zw,0.37412997616110966
syoq7pjy,b4mdblow,0.36184162069738457
syoq7pjy,m70x79gh,0.35775117828164366
82bfnfni,fo5l9rou,0.2706271098872646
82bfnfni,u17tio45,0.24015060921084327
82bfnfni,jouxqgbc,0.18208430945776014
82bfnfni,r8ceq1f1,0.17359436862164596
1xg56tpx,3h165wae,0.3665275932565891
1xg56tpx,nb2jgmtm,0.27215514910549626
1xg56tpx,58fth3xl,0.26621582641436514
1xg56tpx,wcsc52oi,0.2312466910765716
1xg56tpx,8ojypu4m,0.2299117312463367
jcszsab8,erf6nrib,0.5161095920103759
jcszsab8,x8t3lf1x,0.5021274252357495
jcszsab8,ctzrgqe7,0.4997425302011548
jcszsab8,hx2rsi91,0.4814162186752222
jcszsab8,gktb3zwo,0.3485130770961338
19eu0t2q,x2okat05,1.0
19eu0t2q,pr6zol0q,0.22144663961079883
19eu0t2q,yhnc8gnv,0.21913615461876787
19eu0t2q,3l3k020v,0.21386088758720515
19eu0t2q,siyc9g76,0.20356184673020303
jpednkoz,qv7ujyju,0.6639432070084362
jpednkoz,nbcob7rl,0.5686636332746766
jpednkoz,jfhvlmws,0.5138011797790533
jpednkoz,agd6txu0,0.409869950668718
jpednkoz,f38hiz3v,0.3971081598919671
qje2h8rz,5fya8f2g,0.4141453784820927
qje2h8rz,ywhlkr61,0.3553392289515488
qje2h8rz,g1extz63,0.3526523540064773
qje2h8rz,fn77bclp,0.33359587290966625
qje2h8rz,1c2fqbv1,0.3007240106492056
i0cuezss,27h8bcrh,0.6540164056570477
i0cuezss,asbdrr15,0.5225479738663666
i0cuezss,s8q20lio,0.4221517677600036
i0cuezss,y9xuwr9g,0.27818590068378946
i0cuezss,swdykxwh,0.2278645693798506
s3b60uhp,yta9eqab,0.394579695290511
s3b60uhp,hk34cv9d,0.3934368081276909
s3b60uhp,bqvucae2,0.38917141318129433
s3b60uhp,zui1wsgo,0.3830247055032225
s3b60uhp,4bf8eiix,0.3350678531800456
vaf1j8y4,npob20n0,0.6118810285730123
vaf1j8y4,gpv9zcao,0.6118810285730123
vaf1j8y4,dv405298,0.5934944435587979
vaf1j8y4,7ibc0yvr,0.5281171076517703
vaf1j8y4,4chfqgrc,0.5253251006935602
s3gn9id3,uyddvm0x,0.45653954458951834
s3gn9id3,czd83xj7,0.4095406904776059
s3gn9id3,ug2ewxyl,0.4053757489720022
s3gn9id3,dx033sbt,0.35529941151821204
s3gn9id3,cvd9frth,0.3438204446199682
1kgy2qb9,g77flvye,0.5138680372223006
1kgy2qb9,hgp3csuv,0.4111130629975698
1kgy2qb9,r0p3x6cc,0.38906345085761646
1kgy2qb9,bqvucae2,0.3255325227724523
1kgy2qb9,y3xf1fw8,0.2002228860719104
9yer8f6k,o1opuykk,0.5524984698816899
9yer8f6k,azc4o00z,0.3843399398102931
9yer8f6k,jffa0s9s,0.3393475935262222
9yer8f6k,wypnc9ka,0.28804533690007744
9yer8f6k,tnlcajqf,0.28432644500076826
pwou07e2,sw95s6xe,0.38381747981999237
pwou07e2,2zp833vq,0.3371255313350119
pwou07e2,mbqk1icf,0.3325449551538078
pwou07e2,yi0pfgez,0.32587055310318924
pwou07e2,pj3f2zwc,0.3188799986113238
zzl8t9o9,wtov0a4f,0.31654575106185223
zzl8t9o9,nohilcmu,0.31166886020723
zzl8t9o9,u1c9pusk,0.3014653457802318
zzl8t9o9,uy9l9aj9,0.2993751817712513
zzl8t9o9,ockcwq0r,0.29798577603406706
83pf7qwm,1oravyqj,0.40905802582409634
83pf7qwm,z3rb0tni,0.39795769855295193
83pf7qwm,dgizpo1z,0.3264106722819523
83pf7qwm,o6y1rocd,0.23092162225542948
83pf7qwm,uyqqalyv,0.2277066798789701
5ysikjaf,f3j0g82b,0.31729653421422943
5ysikjaf,hzaf52l4,0.3084766998656875
5ysikjaf,abk3exnv,0.2782958449737142
5ysikjaf,awh64oxm,0.26824591580631607
5ysikjaf,cjbzogmf,0.2678073547238312
nz3v24r0,yyy85363,0.4338475342466682
nz3v24r0,fofimisx,0.4294194206569205
nz3v24r0,esm5dcf8,0.3310974844131135
nz3v24r0,59fvniib,0.28135614524050545
nz3v24r0,gk8e1zfg,0.27894544320445935
rtbhggq9,nes34z7x,0.39427605340401717
rtbhggq9,grarghun,0.3914756017720037
rtbhggq9,r0799tyq,0.3394841633265292
rtbhggq9,zopiv3yx,0.31971409963414776
rtbhggq9,l9rvy4rd,0.3155580435535679
r5fmma5g,0wm6u10a,0.32639964184721093
r5fmma5g,djfbuksp,0.32084382182002064
r5fmma5g,ykl0xmta,0.31632441426335733
r5fmma5g,v666xzjj,0.31111454442740877
r5fmma5g,mdje59mw,0.30563324161042466
q5euh5zb,s38k8d3l,0.3250105494776078
q5euh5zb,g3w3xgyp,0.28923364092482945
q5euh5zb,uwwabdqb,0.2846599860628022
q5euh5zb,13f9lvhx,0.27155893990002006
q5euh5zb,mdf7bg3e,0.2676719934668171
wgsjxck1,twn07poq,0.2852010774980617
wgsjxck1,z8ix4kz7,0.27922638563207774
wgsjxck1,r2i1fogq,0.2573694775121904
wgsjxck1,fagtfdx1,0.25594860678509856
wgsjxck1,6k13ragg,0.24967744597354646
hra6ytm6,01ixa754,0.4460875933569237
hra6ytm6,4d8sst39,0.3765966022994376
hra6ytm6,hq9sgndf,0.36192571241205773
hra6ytm6,7ep6gye5,0.34101068321783107
hra6ytm6,j5cbh6ui,0.32554066102733287
ehbjkyba,k3f7ohzg,0.2219708535103312
ehbjkyba,m5487mn0,0.21707704709574824
ehbjkyba,ek9s6spb,0.21514104641116216
ehbjkyba,ywupwus5,0.20829987392887633
ehbjkyba,0ubbqima,0.2042437903481009
38pz1xlq,k9wyqnph,0.44732285824892837
38pz1xlq,t2zv68rt,0.43117076453219677
38pz1xlq,h2zb87oa,0.37769000695365823
38pz1xlq,lwiulri7,0.3386005257114724
38pz1xlq,gkm1p2s6,0.31621287888341953
klns3z7h,9czvztt1,0.2269382821027363
klns3z7h,tj4m01s4,0.22469576345618902
klns3z7h,hbr4seeh,0.22372723070215325
klns3z7h,egj0aym6,0.2151842117969028
klns3z7h,htuky8an,0.20235241629203388
7n8otuaq,7rmfh4bv,0.28424726239065395
7n8otuaq,epi65thx,0.28161454009473447
7n8otuaq,4mrmdhli,0.2569320935319929
7n8otuaq,8rm9aphu,0.25350141646057844
7n8otuaq,thmbg8kr,0.25241755341534217
tv0bvr83,e7ntocgf,0.405395013445855
tv0bvr83,smc6a31k,0.38444766104411154
tv0bvr83,w09q6i71,0.3767753888922488
tv0bvr83,9fczdv0z,0.35429030635332665
tv0bvr83,lrdvpeua,0.3533780612394095
k2q0kn6h,je53dwom,0.18458405538012243
k2q0kn6h,16mu2r4w,0.1767103326543432
k2q0kn6h,0r41o42v,0.17661416204005975
k2q0kn6h,fjcj6htg,0.17548405457233882
k2q0kn6h,uy0t5psa,0.17351472596720888
6jvfxjra,9v0sq8k6,0.5446022112133779
6jvfxjra,7gac0e48,0.5312103747786865
6jvfxjra,f5rto51t,0.5090947888974684
6jvfxjra,8l4hv6gh,0.49060606447532135
6jvfxjra,gvrcj4o6,0.47709970094859194
o7k84or8,04ntflc1,0.4215168275431453
o7k84or8,6vgsa5is,0.3690292887611773
o7k84or8,yyt0i1i3,0.3324869439088142
o7k84or8,o4sf2zf1,0.330383265384651
o7k84or8,jjoxin5s,0.32191536433278095
oomirlyv,3hjnqf3r,0.30525648758426566
oomirlyv,ywdc4ppg,0.20540546941451984
oomirlyv,hq9sgndf,0.19338007408723668
oomirlyv,0dpqgi1r,0.17834899154958003
oomirlyv,d6yb1ch4,0.1712016876174076
65too0hl,684q8ndb,0.2795291622354113
65too0hl,ar1cv6s5,0.2695705670684822
65too0hl,g94ybj82,0.26120012430946604
65too0hl,5xmkhx1m,0.26048429730449446
65too0hl,ycm35ncc,0.25685630105144275
t76mffnm,yjt3q9ph,0.4630625851128605
t76mffnm,k23engcx,0.41442531969739405
t76mffnm,8bssrn9o,0.3897941864687629
t76mffnm,w0859b3c,0.38417177603683655
t76mffnm,fe92lzdt,0.3763173571704528
xo77i8pz,7bb3tmrm,0.39005439956364646
xo77i8pz,twq4w4k8,0.3842474681756599
xo77i8pz,3etvi1p5,0.3806170475914712
xo77i8pz,ajl6r78o,0.3747958456568107
xo77i8pz,aikahtb2,0.3574058328476076
bdo8f9fu,busuwjm0,0.3549948623335852
bdo8f9fu,1dxu14b1,0.3018386421528121
bdo8f9fu,c08ptb1o,0.299423865261904
bdo8f9fu,nq2mscyk,0.27646799286665263
bdo8f9fu,2rvs0jxj,0.2732795057637171
yepjd0q5,og75gwxf,0.2547394723097601
yepjd0q5,e4ft9qx9,0.20953349844722927
yepjd0q5,c9bvi1xs,0.20806576845636404
yepjd0q5,6bypgad5,0.1558519189376997
yepjd0q5,s1b6uamb,0.15138485840098836
9f2q5xxc,j8n1qds4,0.2101325252717653
9f2q5xxc,dg9csjmg,0.2026536806721176
9f2q5xxc,gkv39z52,0.19365969909931363
9f2q5xxc,bf3ukmnz,0.19307006007239455
9f2q5xxc,5321ptoq,0.18641189909586908
gyu1avkx,hr4x664o,0.1968689537590929
gyu1avkx,85mn5ath,0.19387096353292643
gyu1avkx,uqvjx98j,0.1616667015786596
gyu1avkx,1flpo19b,0.1605742838388907
i9o0ut6l,xbd9xkeu,0.4578632833461606
i9o0ut6l,eta56jxt,0.4286504950497491
i9o0ut6l,zs86lyxq,0.4135153920440986
i9o0ut6l,9o0h4099,0.3970720805559409
i9o0ut6l,aeadjm4i,0.39698845057151155
pdqpgcxv,nq2mscyk,0.2837369136847949
pdqpgcxv,a6vt8kso,0.2754984825279407
pdqpgcxv,7flusgus,0.24827616381992804
pdqpgcxv,y64i8ui3,0.2367281297141757
pdqpgcxv,2mh0cuan,0.2309339874280234
ynyv9w2i,7vipfwp3,0.3799869637637503
ynyv9w2i,ts2lyy4p,0.34533771979479927
ynyv9w2i,ily5h5pe,0.34293798036215606
ynyv9w2i,mvu97jsu,0.334258698154274
ynyv9w2i,pkxp00nm,0.32437910480965654
29ukn4ip,xbnp6tgz,0.42277879268982543
29ukn4ip,61rxm0bu,0.3819454738172844
29ukn4ip,m2cu5iof,0.37061841052938516
29ukn4ip,xnf0fp1e,0.37055798391127603
29ukn4ip,nq2mscyk,0.3602935753386559
o476t96e,hmw6zj3m,0.20499955388637214
o476t96e,owltw5wy,0.20012061960920743
o476t96e,hc9n0u5s,0.17141405182893132
o476t96e,1sm49i5r,0.15569293226252007
o476t96e,1zjrunzc,0.15187761877065778
bbu44tg2,35izipky,0.5349769340912851
bbu44tg2,gsi2w1j0,0.3693347954027245
bbu44tg2,1uwdekl3,0.3327014137521734
bbu44tg2,ayip4r22,0.3286808369263961
bbu44tg2,er50rvxw,0.2559736342909606
430k1pvw,wdzruhor,0.2563144284680323
430k1pvw,0pgu2gvh,0.16711518681033993
pj3f2zwc,2qhwrbr9,0.45844102253312896
pj3f2zwc,yi0pfgez,0.45174648810193874
pj3f2zwc,lnp5ye11,0.4087983864786946
pj3f2zwc,7poh9pn3,0.40557590083831024
pj3f2zwc,mbqk1icf,0.394985131222432
rigxrvhn,bhe34dky,0.26178900148288703
rigxrvhn,glwhndy3,0.24074460620919003
rigxrvhn,038h1ubm,0.23826970306062284
rigxrvhn,spp4znod,0.23771319508738917
rigxrvhn,h450b2l5,0.2321797020261473
zcp7xbzr,grarghun,0.420098263246495
zcp7xbzr,msxut0qc,0.3962063172661985
zcp7xbzr,wu5k4u5l,0.38345467306261616
zcp7xbzr,yta9eqab,0.3644755701286172
zcp7xbzr,bqvucae2,0.35949644919754964
gfb1v4vj,43hczgrj,0.5728668768229532
gfb1v4vj,r9f8h4ep,0.566110139705654
gfb1v4vj,yuuc2av3,0.5459845718838532
gfb1v4vj,fepbzuyp,0.5396479696728784
gfb1v4vj,95ii8ptw,0.48472665975126694
jpks8w6o,oeu48ili,0.23833976949260471
jpks8w6o,3sv4nfge,0.20856104765368905
jpks8w6o,gt6icwul,0.20840007165705027
jpks8w6o,gcyzg4ss,0.20334187636473838
jpks8w6o,he0f2jgr,0.19584406835090684
dauls7u9,oid5bok9,0.24518955026638653
dauls7u9,jc2xyk4t,0.21878045572084923
dauls7u9,xsasi7nj,0.20381961249121971
dauls7u9,3ygklm4h,0.20335458392408762
dauls7u9,xpwox6of,0.19264861987156545
1334k12x,tq0f6d01,0.3464313779307491
1334k12x,7wndr785,0.2905512530975448
1334k12x,h8ck9mfq,0.2624440204797721
